Time(ms),Hall(mV),B(mT)
77778,3789.0625,32.03
77802,3955.0781,33.69
77827,3520.5078,29.35
77850,2758.7890,21.73
77875,2016.6015,14.31
77898,1464.8437,8.79
77921,1118.1640,5.32
77944,893.5547,3.08
77966,766.6016,1.81
77987,688.4766,1.02
78010,634.7656,0.49
78031,600.5859,0.15
78053,581.0547,-0.05
78076,561.5234,-0.24
78099,551.7578,-0.34
78120,546.8750,-0.39
78142,546.8750,-0.39
78163,546.8750,-0.39
78186,546.8750,-0.39
78210,546.8750,-0.39
78232,546.8750,-0.39
78254,546.8750,-0.39
78275,546.8750,-0.39
78297,556.6406,-0.29
78319,571.2891,-0.15
78343,585.9375,-0.00
78365,620.1172,0.34
78387,659.1797,0.73
78409,722.6563,1.37
78431,825.1953,2.39
78452,996.0938,4.10
78475,1264.6484,6.79
78497,1694.3359,11.08
78521,2353.5156,17.68
78545,3139.6484,25.54
78569,3789.0625,32.03
78593,3950.1953,33.64
78617,3510.7421,29.25
78641,2729.4921,21.43
78664,1967.7734,13.82
78689,1401.3671,8.15
78711,1040.0390,4.54
78734,830.0781,2.44
78756,698.2422,1.12
78778,629.8828,0.44
78799,585.9375,-0.00
78823,561.5234,-0.24
78844,541.9922,-0.44
78866,541.9922,-0.44
78887,541.9922,-0.44
78910,532.2266,-0.54
78934,537.1094,-0.49
78956,537.1094,-0.49
78978,541.9922,-0.44
78999,541.9922,-0.44
79021,537.1094,-0.49
79043,551.7578,-0.34
79067,532.2266,-0.54
79089,541.9922,-0.44
79111,541.9922,-0.44
79132,541.9922,-0.44
79154,537.1094,-0.49
79176,537.1094,-0.49
79200,532.2266,-0.54
79222,541.9922,-0.44
79244,551.7578,-0.34
79265,595.7031,0.10
79287,644.5313,0.59
79309,732.4219,1.46
79331,859.3750,2.73
79352,1098.6328,5.13
79376,1479.4921,8.93
79398,2055.6640,14.70
79422,2851.5625,22.66
79447,3603.5156,30.18
79470,3950.1953,33.64
79494,3696.2890,31.10
79518,3022.4609,24.36
79542,2250.9765,16.65
79566,1630.8593,10.45
79590,1206.0546,6.20
79612,952.1484,3.66
79635,800.7813,2.15
79656,703.1250,1.17
79678,644.5313,0.59
79700,600.5859,0.15
79722,590.8203,0.05
79744,571.2891,-0.15
79766,556.6406,-0.29
79790,551.7578,-0.34
79812,546.8750,-0.39
79835,541.9922,-0.44
79856,546.8750,-0.39
79878,546.8750,-0.39
79900,541.9922,-0.44
79923,541.9922,-0.44
79946,551.7578,-0.34
79969,556.6406,-0.29
79990,561.5234,-0.24
80012,585.9375,-0.00
80034,600.5859,0.15
80057,639.6484,0.54
80078,693.3594,1.07
80100,786.1328,2.00
80122,932.6172,3.47
80144,1162.1093,5.76
80166,1533.2031,9.47
80190,2075.1953,14.89
80214,2807.6171,22.22
80237,3554.6875,29.69
80262,3984.3750,33.98
80285,3793.9453,32.08
80310,3085.9375,25.00
80333,2260.7421,16.75
80357,1596.6796,10.11
80381,1152.3437,5.66
80404,893.5547,3.08
80425,742.1875,1.56
80448,659.1797,0.73
80470,600.5859,0.15
80491,571.2891,-0.15
80514,546.8750,-0.39
80537,537.1094,-0.49
80560,537.1094,-0.49
80581,527.3438,-0.59
80603,541.9922,-0.44
80624,541.9922,-0.44
80647,541.9922,-0.44
80670,541.9922,-0.44
80693,541.9922,-0.44
80714,537.1094,-0.49
80736,541.9922,-0.44
80757,541.9922,-0.44
80780,532.2266,-0.54
80803,532.2266,-0.54
80826,541.9922,-0.44
80847,532.2266,-0.54
80869,541.9922,-0.44
80890,541.9922,-0.44
80913,551.7578,-0.34
80936,576.1719,-0.10
80959,620.1172,0.34
80980,693.3594,1.07
81003,820.3125,2.34
81025,1010.7422,4.25
81047,1342.7734,7.57
81071,1840.8203,12.55
81094,2587.8906,20.02
81118,3413.0859,28.27
81142,3950.1953,33.64
81166,3867.1875,32.81
81189,3251.9531,26.66
81214,2475.5859,18.90
81238,1801.7578,12.16
81261,1328.1250,7.42
81285,1015.6250,4.30
81307,839.8438,2.54
81329,732.4219,1.46
81351,664.0625,0.78
81373,615.2344,0.29
81394,590.8203,0.05
81417,571.2891,-0.15
81438,556.6406,-0.29
81460,551.7578,-0.34
81481,546.8750,-0.39
81504,541.9922,-0.44
81527,541.9922,-0.44
81550,546.8750,-0.39
81571,541.9922,-0.44
81593,541.9922,-0.44
81614,546.8750,-0.39
81637,556.6406,-0.29
81659,566.4063,-0.20
81683,576.1719,-0.10
81705,590.8203,0.05
81727,625.0000,0.39
81750,673.8281,0.88
81771,756.8359,1.71
81793,883.7891,2.98
81815,1083.9843,4.98
81838,1420.8984,8.35
81860,1943.3593,13.57
81885,2651.3671,20.65
81908,3378.9062,27.93
81932,3857.4218,32.71
81956,3828.1250,32.42
81980,3286.1328,27.00
82003,2485.3515,18.99
82028,1752.9296,11.67
82052,1245.1171,6.59
82075,947.2656,3.61
82097,781.2500,1.95
82118,673.8281,0.88
82141,610.3516,0.24
82162,581.0547,-0.05
82185,556.6406,-0.29
82207,541.9922,-0.44
82231,532.2266,-0.54
82253,541.9922,-0.44
82275,537.1094,-0.49
82296,532.2266,-0.54
82318,537.1094,-0.49
82340,541.9922,-0.44
82363,541.9922,-0.44
82386,546.8750,-0.39
82409,541.9922,-0.44
82430,546.8750,-0.39
82452,541.9922,-0.44
82473,537.1094,-0.49
82496,537.1094,-0.49
82520,537.1094,-0.49
82542,537.1094,-0.49
82564,537.1094,-0.49
82585,546.8750,-0.39
82607,566.4063,-0.20
82629,615.2344,0.29
82652,668.9453,0.83
82673,761.7188,1.76
82695,932.6172,3.47
82717,1206.0546,6.20
82740,1655.2734,10.69
82763,2324.2187,17.38
82788,3115.2343,25.29
82811,3754.8828,31.69
82836,3916.0156,33.30
82860,3500.9765,29.15
82883,2753.9062,21.68
82908,2021.4843,14.35
82931,1469.7265,8.84
82954,1113.2812,5.27
82977,903.3203,3.17
82999,761.7188,1.76
83020,683.5938,0.98
83043,634.7656,0.49
83064,600.5859,0.15
83086,576.1719,-0.10
83109,561.5234,-0.24
83132,556.6406,-0.29
83153,546.8750,-0.39
83175,546.8750,-0.39
83197,546.8750,-0.39
83220,541.9922,-0.44
83244,541.9922,-0.44
83266,546.8750,-0.39
83288,551.7578,-0.34
83309,551.7578,-0.34
83331,556.6406,-0.29
83353,566.4063,-0.20
83377,585.9375,-0.00
83399,620.1172,0.34
83421,668.9453,0.83
83443,732.4219,1.46
83465,839.8438,2.54
83486,1010.7422,4.25
83510,1303.7109,7.18
83532,1738.2812,11.52
83556,2392.5781,18.07
83580,3159.1796,25.73
83604,3808.5937,32.23
83628,3945.3125,33.59
83652,3457.0312,28.71
83676,2670.8984,20.85
83699,1918.9453,13.33
83724,1362.3046,7.76
83746,1025.3906,4.39
83769,820.3125,2.34
83791,698.2422,1.12
83813,629.8828,0.44
83834,581.0547,-0.05
83858,556.6406,-0.29
83879,541.9922,-0.44
83901,541.9922,-0.44
83923,532.2266,-0.54
83946,537.1094,-0.49
83970,537.1094,-0.49
83992,537.1094,-0.49
84014,537.1094,-0.49
84035,537.1094,-0.49
84057,532.2266,-0.54
84079,546.8750,-0.39
84103,546.8750,-0.39
84125,546.8750,-0.39
84147,537.1094,-0.49
84168,537.1094,-0.49
84190,537.1094,-0.49
84212,532.2266,-0.54
84235,537.1094,-0.49
84258,546.8750,-0.39
84281,561.5234,-0.24
84302,605.4688,0.19
84324,654.2969,0.68
84346,742.1875,1.56
84368,878.9063,2.93
84389,1127.9296,5.42
84413,1518.5546,9.33
84435,2104.4921,15.18
84459,2875.9765,22.90
84484,3632.8125,30.47
84507,3974.6093,33.89
84531,3681.6406,30.96
84555,2983.3984,23.97
84579,2207.0312,16.21
84602,1601.5625,10.16
84627,1196.2890,6.10
84649,942.3828,3.56
84671,795.8984,2.10
84694,703.1250,1.17
84715,644.5313,0.59
84737,610.3516,0.24
84759,590.8203,0.05
84781,566.4063,-0.20
84803,556.6406,-0.29
84826,551.7578,-0.34
84849,546.8750,-0.39
84872,541.9922,-0.44
84893,546.8750,-0.39
84915,546.8750,-0.39
84936,546.8750,-0.39
84959,541.9922,-0.44
84982,541.9922,-0.44
85005,551.7578,-0.34
85026,561.5234,-0.24
85048,581.0547,-0.05
85070,610.3516,0.24
85093,649.4141,0.63
85114,708.0078,1.22
85136,800.7813,2.15
85158,961.9141,3.76
85180,1196.2890,6.10
85202,1572.2656,9.86
85226,2148.4375,15.62
85250,2895.5078,23.10
85273,3623.0468,30.37
85298,3955.0781,33.69
85321,3686.5234,31.01
85346,2968.7500,23.83
85369,2177.7343,15.92
85393,1552.7343,9.67
85416,1137.6953,5.52
85439,888.6719,3.03
85460,747.0703,1.61
85483,654.2969,0.68
85505,600.5859,0.15
85526,566.4063,-0.20
85549,546.8750,-0.39
85572,537.1094,-0.49
85595,541.9922,-0.44
85616,532.2266,-0.54
85638,537.1094,-0.49
85659,541.9922,-0.44
85682,537.1094,-0.49
85705,537.1094,-0.49
85728,537.1094,-0.49
85749,537.1094,-0.49
85771,537.1094,-0.49
85792,541.9922,-0.44
85815,537.1094,-0.49
85837,537.1094,-0.49
85861,537.1094,-0.49
85883,532.2266,-0.54
85905,541.9922,-0.44
85926,537.1094,-0.49
85948,556.6406,-0.29
85970,581.0547,-0.05
85994,625.0000,0.39
86016,698.2422,1.12
86037,825.1953,2.39
86060,1015.6250,4.30
86082,1347.6562,7.62
86105,1855.4687,12.69
86129,2587.8906,20.02
86153,3378.9062,27.93
86177,3896.4843,33.10
86201,3847.6562,32.62
86224,3271.4843,26.85
86249,2485.3515,18.99
86273,1806.6406,12.21
86296,1333.0078,7.47
86320,1035.1562,4.49
86342,839.8438,2.54
86364,737.3047,1.51
86386,664.0625,0.78
86408,620.1172,0.34
86429,595.7031,0.10
86452,576.1719,-0.10
86474,566.4063,-0.20
86496,556.6406,-0.29
86518,546.8750,-0.39
86542,541.9922,-0.44
86564,541.9922,-0.44
86587,546.8750,-0.39
86608,541.9922,-0.44
86630,546.8750,-0.39
86652,551.7578,-0.34
86675,551.7578,-0.34
86699,556.6406,-0.29
86721,571.2891,-0.15
86743,600.5859,0.15
86764,634.7656,0.49
86787,688.4766,1.02
86808,761.7188,1.76
86830,883.7891,2.98
86852,1098.6328,5.13
86875,1435.5468,8.50
86897,1933.5937,13.48
86922,2641.6015,20.56
86945,3408.2031,28.22
86969,3906.2500,33.20
86993,3842.7734,32.57
87017,3227.5390,26.42
87041,2426.7578,18.41
87065,1738.2812,11.52
87089,1245.1171,6.59
87111,957.0313,3.71
87134,781.2500,1.95
87155,678.7109,0.93
87177,610.3516,0.24
87199,585.9375,-0.00
87222,551.7578,-0.34
87244,541.9922,-0.44
87267,541.9922,-0.44
87290,532.2266,-0.54
87313,537.1094,-0.49
87334,532.2266,-0.54
87356,537.1094,-0.49
87377,537.1094,-0.49
87400,537.1094,-0.49
87424,541.9922,-0.44
87446,541.9922,-0.44
87468,537.1094,-0.49
87489,541.9922,-0.44
87511,537.1094,-0.49
87533,537.1094,-0.49
87557,537.1094,-0.49
87579,537.1094,-0.49
87601,541.9922,-0.44
87622,546.8750,-0.39
87644,566.4063,-0.20
87666,615.2344,0.29
87689,678.7109,0.93
87710,771.4844,1.85
87732,942.3828,3.56
87754,1215.8203,6.30
87777,1665.0390,10.79
87800,2333.9843,17.48
87825,3129.8828,25.44
87848,3779.2968,31.93
87872,3930.6640,33.45
87897,3496.0937,29.10
87920,2739.2578,21.53
87945,2011.7187,14.26
87968,1469.7265,8.84
87991,1123.0468,5.37
88014,903.3203,3.17
88036,771.4844,1.85
88057,693.3594,1.07
88080,629.8828,0.44
88101,600.5859,0.15
88123,581.0547,-0.05
88146,566.4063,-0.20
88169,556.6406,-0.29
88190,551.7578,-0.34
88212,546.8750,-0.39
88233,546.8750,-0.39
88256,541.9922,-0.44
88279,541.9922,-0.44
88302,546.8750,-0.39
88325,551.7578,-0.34
88346,551.7578,-0.34
88368,556.6406,-0.29
88389,571.2891,-0.15
88412,590.8203,0.05
88434,620.1172,0.34
88456,664.0625,0.78
88477,727.5391,1.42
88500,844.7266,2.59
88521,1015.6250,4.30
88544,1303.7109,7.18
88567,1738.2812,11.52
88591,2397.4609,18.11
88614,3178.7109,25.93
88639,3803.7109,32.18
88663,3925.7812,33.40
88687,3461.9140,28.76
88711,2690.4296,21.04
88734,1943.3593,13.57
88759,1391.6015,8.06
88781,1040.0390,4.54
88804,830.0781,2.44
88826,703.1250,1.17
88848,634.7656,0.49
88869,590.8203,0.05
88892,566.4063,-0.20
88914,546.8750,-0.39
88936,541.9922,-0.44
88957,537.1094,-0.49
88980,537.1094,-0.49
89003,537.1094,-0.49
89026,541.9922,-0.44
89049,541.9922,-0.44
89070,541.9922,-0.44
89092,537.1094,-0.49
89113,541.9922,-0.44
89136,541.9922,-0.44
89159,537.1094,-0.49
89182,541.9922,-0.44
89203,537.1094,-0.49
89225,537.1094,-0.49
89246,541.9922,-0.44
89269,537.1094,-0.49
89292,546.8750,-0.39
89315,566.4063,-0.20
89336,600.5859,0.15
89358,649.4141,0.63
89380,732.4219,1.46
89402,878.9063,2.93
89423,1098.6328,5.13
89447,1484.3750,8.98
89469,2050.7812,14.65
89493,2832.0312,22.46
89518,3583.9843,29.98
89541,3950.1953,33.64
89565,3720.7031,31.35
89589,3041.9921,24.56
89613,2265.6250,16.80
89636,1655.2734,10.69
89661,1230.4687,6.44
89683,971.6797,3.86
89705,815.4297,2.29
89728,712.8906,1.27
89749,654.2969,0.68
89771,615.2344,0.29
89793,581.0547,-0.05
89816,571.2891,-0.15
89837,561.5234,-0.24
89860,551.7578,-0.34
89883,541.9922,-0.44
89906,541.9922,-0.44
89927,541.9922,-0.44
89949,546.8750,-0.39
89970,546.8750,-0.39
89993,546.8750,-0.39
90016,546.8750,-0.39
90039,556.6406,-0.29
90060,566.4063,-0.20
90082,585.9375,-0.00
90104,610.3516,0.24
90127,654.2969,0.68
90148,703.1250,1.17
90170,805.6641,2.20
90192,961.9141,3.76
90214,1201.1718,6.15
90236,1577.1484,9.91
90260,2143.5546,15.58
90284,2900.3906,23.14
90307,3623.0468,30.37
90332,3950.1953,33.64
90355,3691.4062,31.05
90380,2988.2812,24.02
90403,2202.1484,16.16
90427,1567.3828,9.81
90450,1157.2265,5.71
90473,893.5547,3.08
90494,751.9531,1.66
90517,654.2969,0.68
90539,605.4688,0.19
90560,576.1719,-0.10
90584,556.6406,-0.29
90606,537.1094,-0.49
90628,541.9922,-0.44
90649,537.1094,-0.49
90671,537.1094,-0.49
90693,537.1094,-0.49
90717,537.1094,-0.49
90739,537.1094,-0.49
90761,541.9922,-0.44
90782,541.9922,-0.44
90804,537.1094,-0.49
90826,537.1094,-0.49
90850,537.1094,-0.49
90872,541.9922,-0.44
90894,537.1094,-0.49
90915,537.1094,-0.49
90937,537.1094,-0.49
90959,537.1094,-0.49
90982,546.8750,-0.39
91005,576.1719,-0.10
91028,610.3516,0.24
91049,664.0625,0.78
91072,766.6016,1.81
91094,917.9688,3.32
91115,1181.6406,5.96
91139,1596.6796,10.11
91162,2246.0937,16.60
91186,3041.9921,24.56
91210,3725.5859,31.40
91234,3955.0781,33.69
91257,3574.2187,29.88
91282,2851.5625,22.66
91305,2104.4921,15.18
91330,1528.3203,9.42
91353,1162.1093,5.76
91375,932.6172,3.47
91398,791.0156,2.05
91419,703.1250,1.17
91441,644.5313,0.59
91463,605.4688,0.19
91485,581.0547,-0.05
91507,571.2891,-0.15
91530,556.6406,-0.29
91553,551.7578,-0.34
91576,546.8750,-0.39
91598,541.9922,-0.44
91620,546.8750,-0.39
91641,546.8750,-0.39
91664,541.9922,-0.44
91686,546.8750,-0.39
91710,546.8750,-0.39
91732,556.6406,-0.29
91754,571.2891,-0.15
91776,595.7031,0.10
91797,610.3516,0.24
91820,664.0625,0.78
91841,722.6563,1.37
91863,830.0781,2.44
91885,991.2109,4.05
91907,1259.7656,6.74
91929,1669.9218,10.84
91954,2299.8046,17.14
91977,3056.6406,24.71
92001,3730.4687,31.44
92025,3959.9609,33.74
92049,3574.2187,29.88
92073,2822.2656,22.36
92097,2041.0156,14.55
92121,1469.7265,8.84
92144,1088.8671,5.03
92167,854.4922,2.68
92188,722.6563,1.37
92211,639.6484,0.54
92232,595.7031,0.10
92254,566.4063,-0.20
92276,546.8750,-0.39
92300,541.9922,-0.44
92322,532.2266,-0.54
92344,537.1094,-0.49
92365,537.1094,-0.49
92387,541.9922,-0.44
92409,537.1094,-0.49
92433,541.9922,-0.44
92455,537.1094,-0.49
92477,541.9922,-0.44
92498,537.1094,-0.49
92520,546.8750,-0.39
92542,537.1094,-0.49
92566,532.2266,-0.54
92589,532.2266,-0.54
92610,537.1094,-0.49
92632,537.1094,-0.49
92653,537.1094,-0.49
92676,561.5234,-0.24
92698,590.8203,0.05
92721,644.5313,0.59
92742,712.8906,1.27
92764,839.8438,2.54
92786,1054.6875,4.69
92809,1416.0156,8.30
92831,1953.1250,13.67
92856,2709.9609,21.24
92879,3486.3281,29.00
92904,3930.6640,33.45
92928,3798.8281,32.13
92951,3168.9453,25.83
92976,2402.3437,18.16
92999,1748.0468,11.62
93023,1293.9453,7.08
93046,1010.7422,4.25
93069,834.9609,2.49
93090,727.5391,1.42
93113,659.1797,0.73
93134,620.1172,0.34
93156,595.7031,0.10
93178,576.1719,-0.10
93201,561.5234,-0.24
93222,556.6406,-0.29
93245,546.8750,-0.39
93268,541.9922,-0.44
93291,541.9922,-0.44
93313,546.8750,-0.39
93334,541.9922,-0.44
93356,546.8750,-0.39
93378,551.7578,-0.34
93401,556.6406,-0.29
93424,566.4063,-0.20
93447,576.1719,-0.10
93469,600.5859,0.15
93491,625.0000,0.39
93513,673.8281,0.88
93535,747.0703,1.61
93556,864.2578,2.78
93579,1049.8046,4.64
93601,1352.5390,7.67
93624,1816.4062,12.30
93648,2495.1171,19.09
93672,3261.7187,26.76
93697,3833.0078,32.47
93720,3906.2500,33.20
93744,3388.6718,28.03
93768,2607.4218,20.21
93792,1875.0000,12.89
93815,1342.7734,7.57
93839,1015.6250,4.30
93861,815.4297,2.29
93883,698.2422,1.12
93905,625.0000,0.39
93927,581.0547,-0.05
93949,561.5234,-0.24
93973,546.8750,-0.39
93996,537.1094,-0.49
94017,537.1094,-0.49
94039,537.1094,-0.49
94060,541.9922,-0.44
94083,537.1094,-0.49
94106,537.1094,-0.49
94129,537.1094,-0.49
94151,541.9922,-0.44
94173,546.8750,-0.39
94194,541.9922,-0.44
94217,541.9922,-0.44
94239,537.1094,-0.49
94263,532.2266,-0.54
94285,537.1094,-0.49
94307,537.1094,-0.49
94328,546.8750,-0.39
94350,541.9922,-0.44
94372,566.4063,-0.20
94396,605.4688,0.19
94417,664.0625,0.78
94439,751.9531,1.66
94461,908.2031,3.22
94483,1157.2265,5.71
94505,1562.5000,9.76
94529,2163.0859,15.77
94553,2949.2187,23.63
94576,3662.1093,30.76
94601,3950.1953,33.64
94624,3642.5781,30.57
94648,2944.3359,23.58
94672,2192.3828,16.06
94696,1591.7968,10.06
94720,1196.2890,6.10
94743,942.3828,3.56
94765,795.8984,2.10
94786,703.1250,1.17
94809,644.5313,0.59
94830,610.3516,0.24
94852,585.9375,-0.00
94875,571.2891,-0.15
94897,556.6406,-0.29
94918,546.8750,-0.39
94941,551.7578,-0.34
94963,546.8750,-0.39
94987,541.9922,-0.44
95009,551.7578,-0.34
95031,546.8750,-0.39
95052,541.9922,-0.44
95074,551.7578,-0.34
95096,551.7578,-0.34
95120,571.2891,-0.15
95142,590.8203,0.05
95164,615.2344,0.29
95185,659.1797,0.73
95208,722.6563,1.37
95229,825.1953,2.39
95251,976.5625,3.91
95273,1235.3515,6.49
95296,1635.7421,10.50
95320,2250.9765,16.65
95344,3002.9296,24.17
95368,3691.4062,31.05
95391,3955.0781,33.69
95416,3613.2812,30.27
95439,2880.8593,22.95
95464,2104.4921,15.18
95488,1499.0234,9.13
95510,1113.2812,5.27
95534,874.0234,2.88
95555,732.4219,1.46
95577,654.2969,0.68
95599,590.8203,0.05
95621,566.4063,-0.20
95642,546.8750,-0.39
95664,541.9922,-0.44
95686,537.1094,-0.49
95710,537.1094,-0.49
95732,532.2266,-0.54
95754,537.1094,-0.49
95775,541.9922,-0.44
95797,541.9922,-0.44
95819,537.1094,-0.49
95843,537.1094,-0.49
95865,537.1094,-0.49
95888,541.9922,-0.44
95909,546.8750,-0.39
95931,537.1094,-0.49
95953,541.9922,-0.44
95976,537.1094,-0.49
96000,541.9922,-0.44
96022,546.8750,-0.39
96044,551.7578,-0.34
96065,590.8203,0.05
96087,639.6484,0.54
96109,712.8906,1.27
96131,839.8438,2.54
96152,1040.0390,4.54
96176,1386.7187,8.01
96198,1909.1796,13.23
96222,2641.6015,20.56
96246,3422.8515,28.37
96270,3911.1328,33.25
96294,3828.1250,32.42
96318,3237.3046,26.51
96342,2465.8203,18.80
96366,1796.8750,12.11
96390,1323.2421,7.37
96412,1030.2734,4.44
96436,844.7266,2.59
96457,742.1875,1.56
96479,668.9453,0.83
96501,625.0000,0.39
96523,585.9375,-0.00
96545,571.2891,-0.15
96568,566.4063,-0.20
96591,551.7578,-0.34
96614,551.7578,-0.34
96635,546.8750,-0.39
96657,541.9922,-0.44
96678,541.9922,-0.44
96701,546.8750,-0.39
96724,541.9922,-0.44
96747,556.6406,-0.29
96769,556.6406,-0.29
96790,566.4063,-0.20
96812,585.9375,-0.00
96835,610.3516,0.24
96857,644.5313,0.59
96878,698.2422,1.12
96901,786.1328,2.00
96922,932.6172,3.47
96944,1152.3437,5.66
96967,1508.7890,9.23
96990,2041.0156,14.55
97013,2763.6718,21.78
97038,3500.9765,29.15
97061,3935.5468,33.50
97085,3774.4140,31.88
97110,3134.7656,25.49
97133,2338.8671,17.53
97157,1669.9218,10.84
97181,1210.9375,6.25
97204,932.6172,3.47
97226,771.4844,1.85
97248,673.8281,0.88
97269,615.2344,0.29
97291,581.0547,-0.05
97314,556.6406,-0.29
97336,541.9922,-0.44
97357,537.1094,-0.49
97380,541.9922,-0.44
97402,532.2266,-0.54
97426,532.2266,-0.54
97448,537.1094,-0.49
97470,537.1094,-0.49
97491,537.1094,-0.49
97513,541.9922,-0.44
97536,541.9922,-0.44
97559,532.2266,-0.54
97582,537.1094,-0.49
97603,541.9922,-0.44
97625,537.1094,-0.49
97646,537.1094,-0.49
97669,537.1094,-0.49
97692,541.9922,-0.44
97715,546.8750,-0.39
97736,571.2891,-0.15
97758,620.1172,0.34
97779,683.5938,0.98
97802,795.8984,2.10
97823,976.5625,3.91
97845,1259.7656,6.74
97868,1738.2812,11.52
97892,2416.9921,18.31
97915,3212.8906,26.27
97940,3808.5937,32.23
97964,3920.8984,33.35
97987,3437.5000,28.51
98012,2685.5468,21.00
98035,1977.5390,13.92
98060,1445.3125,8.59
98082,1103.5156,5.18
98105,893.5547,3.08
98127,766.6016,1.81
98149,688.4766,1.02
98170,634.7656,0.49
98193,605.4688,0.19
98214,585.9375,-0.00
98237,571.2891,-0.15
98259,561.5234,-0.24
98283,551.7578,-0.34
98306,551.7578,-0.34
98327,541.9922,-0.44
98349,546.8750,-0.39
98370,546.8750,-0.39
98393,551.7578,-0.34
98416,546.8750,-0.39
98439,556.6406,-0.29
98460,556.6406,-0.29
98482,581.0547,-0.05
98504,595.7031,0.10
98527,620.1172,0.34
98548,659.1797,0.73
98570,717.7734,1.32
98592,815.4297,2.29
98614,976.5625,3.91
98635,1220.7031,6.35
98659,1616.2109,10.30
98682,2221.6796,16.36
98706,2963.8671,23.78
98731,3662.1093,30.76
98754,3950.1953,33.64
98778,3647.4609,30.61
98802,2934.5703,23.49
98826,2148.4375,15.62
98850,1533.2031,9.47
98873,1137.6953,5.52
98895,893.5547,3.08
98918,747.0703,1.61
98939,659.1797,0.73
98961,605.4688,0.19
98983,571.2891,-0.15
99006,551.7578,-0.34
99027,546.8750,-0.39
99049,541.9922,-0.44
99070,537.1094,-0.49
99093,541.9922,-0.44
99117,537.1094,-0.49
99139,541.9922,-0.44
99161,537.1094,-0.49
99182,541.9922,-0.44
99204,537.1094,-0.49
99226,537.1094,-0.49
99249,546.8750,-0.39
99272,541.9922,-0.44
99295,532.2266,-0.54
99316,532.2266,-0.54
99338,541.9922,-0.44
99359,541.9922,-0.44
99382,546.8750,-0.39
99405,566.4063,-0.20
99428,585.9375,-0.00
99450,634.7656,0.49
99472,708.0078,1.22
99494,839.8438,2.54
99516,1040.0390,4.54
99538,1381.8359,7.96
99562,1894.5312,13.09
99586,2622.0703,20.36
99609,3398.4375,28.12
99634,3901.3671,33.15
99657,3842.7734,32.57
99682,3261.7187,26.76
99705,2495.1171,19.09
99729,1821.2890,12.35
99753,1342.7734,7.57
99776,1044.9218,4.59
99799,854.4922,2.68
99821,747.0703,1.61
99843,668.9453,0.83
99864,625.0000,0.39
99887,600.5859,0.15
99908,581.0547,-0.05
99931,566.4063,-0.20
99953,551.7578,-0.34
99977,546.8750,-0.39
99999,546.8750,-0.39
100021,541.9922,-0.44
100043,546.8750,-0.39
100067,541.9922,-0.44
100090,546.8750,-0.39
100115,546.8750,-0.39
100139,556.6406,-0.29
100161,566.4063,-0.20
100184,590.8203,0.05
100207,610.3516,0.24
100230,634.7656,0.49
100252,698.2422,1.12
100276,791.0156,2.05
100298,937.5000,3.51
100321,1181.6406,5.96
100345,1572.2656,9.86
100369,2158.2031,15.72
100393,2929.6875,23.44
100419,3662.1093,30.76
100444,3950.1953,33.64
100468,3598.6328,30.13
100494,2827.1484,22.41
100518,2036.1328,14.50
100544,1435.5468,8.50
100568,1064.4531,4.78
100591,834.9609,2.49
100615,708.0078,1.22
100637,629.8828,0.44
100660,585.9375,-0.00
100684,561.5234,-0.24
100707,546.8750,-0.39
100729,532.2266,-0.54
100752,532.2266,-0.54
100775,537.1094,-0.49
100800,541.9922,-0.44
100824,537.1094,-0.49
100846,537.1094,-0.49
100869,537.1094,-0.49
100891,541.9922,-0.44
100915,541.9922,-0.44
100939,541.9922,-0.44
100963,537.1094,-0.49
100985,537.1094,-0.49
101008,537.1094,-0.49
101031,532.2266,-0.54
101055,537.1094,-0.49
101080,546.8750,-0.39
101103,556.6406,-0.29
101126,590.8203,0.05
101148,634.7656,0.49
101172,717.7734,1.32
101194,854.4922,2.68
101217,1083.9843,4.98
101241,1459.9609,8.74
101265,2045.8984,14.60
101289,2841.7968,22.56
101315,3603.5156,30.18
101340,3945.3125,33.59
101365,3647.4609,30.61
101390,2919.9218,23.34
101414,2148.4375,15.62
101440,1542.9687,9.57
101464,1166.9921,5.81
101487,932.6172,3.47
