Time(ms),Hall(mV),B(mT)
75223,781.2500,1.95
75244,688.4766,1.02
75266,629.8828,0.44
75288,595.7031,0.10
75310,566.4063,-0.20
75331,556.6406,-0.29
75353,541.9922,-0.44
75375,541.9922,-0.44
75399,546.8750,-0.39
75421,541.9922,-0.44
75443,541.9922,-0.44
75464,541.9922,-0.44
75486,551.7578,-0.34
75508,537.1094,-0.49
75532,541.9922,-0.44
75554,546.8750,-0.39
75576,546.8750,-0.39
75597,541.9922,-0.44
75619,541.9922,-0.44
75641,541.9922,-0.44
75664,541.9922,-0.44
75687,541.9922,-0.44
75710,546.8750,-0.39
75731,551.7578,-0.34
75753,576.1719,-0.10
75776,600.5859,0.15
75798,644.5313,0.59
75820,717.7734,1.32
75841,830.0781,2.44
75864,1025.3906,4.39
75886,1342.7734,7.57
75909,1826.1718,12.40
75933,2539.0625,19.53
75957,3339.8437,27.54
75981,3955.0781,33.69
76005,4042.9687,34.57
76028,3588.8671,30.03
76053,2832.0312,22.46
76077,2075.1953,14.89
76100,1503.9062,9.18
76124,1123.0468,5.37
76146,893.5547,3.08
76168,747.0703,1.61
76190,659.1797,0.73
76212,610.3516,0.24
76233,571.2891,-0.15
76256,546.8750,-0.39
76279,537.1094,-0.49
76302,532.2266,-0.54
76323,537.1094,-0.49
76345,537.1094,-0.49
76366,537.1094,-0.49
76389,532.2266,-0.54
76412,541.9922,-0.44
76435,541.9922,-0.44
76456,532.2266,-0.54
76478,537.1094,-0.49
76499,541.9922,-0.44
76522,537.1094,-0.49
76546,532.2266,-0.54
76568,532.2266,-0.54
76590,537.1094,-0.49
76611,532.2266,-0.54
76633,537.1094,-0.49
76655,551.7578,-0.34
76678,566.4063,-0.20
76701,605.4688,0.19
76723,649.4141,0.63
76744,742.1875,1.56
76767,869.1406,2.83
76788,1074.2187,4.88
76811,1416.0156,8.30
76834,1914.0625,13.28
76858,2636.7187,20.51
76881,3422.8515,28.37
76906,3989.2578,34.03
76930,4023.4375,34.37
76953,3491.2109,29.05
76978,2695.3125,21.09
77001,1953.1250,13.67
77026,1411.1328,8.25
77048,1069.3359,4.83
77071,854.4922,2.68
77093,737.3047,1.51
77115,659.1797,0.73
77136,610.3516,0.24
77159,576.1719,-0.10
77181,561.5234,-0.24
77203,556.6406,-0.29
77224,546.8750,-0.39
77247,537.1094,-0.49
77271,537.1094,-0.49
77293,541.9922,-0.44
77316,537.1094,-0.49
77337,537.1094,-0.49
77359,541.9922,-0.44
77381,541.9922,-0.44
77404,541.9922,-0.44
77427,541.9922,-0.44
77450,546.8750,-0.39
77471,541.9922,-0.44
77493,546.8750,-0.39
77514,541.9922,-0.44
77537,537.1094,-0.49
77560,541.9922,-0.44
77583,546.8750,-0.39
77604,561.5234,-0.24
77626,585.9375,-0.00
77648,625.0000,0.39
77671,678.7109,0.93
77692,781.2500,1.95
77714,937.5000,3.51
77736,1186.5234,6.01
77759,1591.7968,10.06
77783,2226.5625,16.41
77807,3002.9296,24.17
77831,3735.3515,31.49
77855,4077.1484,34.91
77879,3833.0078,32.47
77902,3164.0625,25.78
77927,2373.0468,17.87
77950,1708.9843,11.23
77974,1259.7656,6.74
77998,971.6797,3.86
78019,805.6641,2.20
78041,698.2422,1.12
78063,625.0000,0.39
78085,585.9375,-0.00
78107,561.5234,-0.24
78130,546.8750,-0.39
78153,537.1094,-0.49
78176,532.2266,-0.54
78197,532.2266,-0.54
78219,537.1094,-0.49
78240,537.1094,-0.49
78263,537.1094,-0.49
78286,537.1094,-0.49
78309,541.9922,-0.44
78330,537.1094,-0.49
78352,537.1094,-0.49
78373,537.1094,-0.49
78396,537.1094,-0.49
78419,532.2266,-0.54
78442,537.1094,-0.49
78464,527.3438,-0.59
78485,532.2266,-0.54
78507,541.9922,-0.44
78529,551.7578,-0.34
78552,576.1719,-0.10
78575,615.2344,0.29
78597,673.8281,0.88
78618,766.6016,1.81
78641,903.3203,3.17
78662,1142.5781,5.57
78685,1513.6718,9.28
78708,2045.8984,14.60
78732,2797.8515,22.12
78756,3564.4531,29.78
78780,4038.0859,34.52
78803,3964.8437,33.79
78828,3334.9609,27.49
78852,2534.1796,19.48
78875,1831.0546,12.45
78900,1328.1250,7.42
78922,1010.7422,4.25
78945,825.1953,2.39
78967,717.7734,1.32
78989,654.2969,0.68
79010,605.4688,0.19
79033,576.1719,-0.10
79055,561.5234,-0.24
79077,546.8750,-0.39
79099,541.9922,-0.44
79123,541.9922,-0.44
79145,541.9922,-0.44
79167,541.9922,-0.44
79188,537.1094,-0.49
79210,537.1094,-0.49
79233,541.9922,-0.44
79256,546.8750,-0.39
79279,546.8750,-0.39
79301,541.9922,-0.44
79323,541.9922,-0.44
79344,541.9922,-0.44
79367,541.9922,-0.44
79389,541.9922,-0.44
79413,541.9922,-0.44
79435,546.8750,-0.39
79457,546.8750,-0.39
79478,561.5234,-0.24
79500,595.7031,0.10
79522,634.7656,0.49
79544,693.3594,1.07
79565,805.6641,2.20
79588,976.5625,3.91
79609,1254.8828,6.69
79632,1674.8046,10.89
79656,2353.5156,17.68
79680,3144.5312,25.59
79704,3828.1250,32.42
79728,4082.0312,34.96
79752,3754.8828,31.69
79775,3027.3437,24.41
79800,2265.6250,16.80
79823,1640.6250,10.55
79848,1201.1718,6.15
79870,937.5000,3.51
79892,781.2500,1.95
79915,678.7109,0.93
79936,625.0000,0.39
79958,585.9375,-0.00
79981,556.6406,-0.29
80004,541.9922,-0.44
80026,537.1094,-0.49
80048,532.2266,-0.54
80069,541.9922,-0.44
80092,537.1094,-0.49
80114,532.2266,-0.54
80138,537.1094,-0.49
80160,537.1094,-0.49
80182,537.1094,-0.49
80203,537.1094,-0.49
80225,537.1094,-0.49
80247,532.2266,-0.54
80271,537.1094,-0.49
80293,541.9922,-0.44
80315,537.1094,-0.49
80336,537.1094,-0.49
80358,537.1094,-0.49
80380,541.9922,-0.44
80404,556.6406,-0.29
80427,585.9375,-0.00
80449,625.0000,0.39
80471,683.5938,0.98
80493,786.1328,2.00
80515,942.3828,3.56
80536,1196.2890,6.10
80560,1596.6796,10.11
80583,2197.2656,16.11
80607,2968.7500,23.83
80631,3706.0546,31.20
80655,4067.3828,34.81
80678,3842.7734,32.57
80703,3173.8281,25.88
80727,2387.6953,18.02
80751,1708.9843,11.23
80775,1250.0000,6.64
80797,971.6797,3.86
80820,810.5469,2.25
80841,698.2422,1.12
80863,639.6484,0.54
80885,600.5859,0.15
80907,571.2891,-0.15
80928,551.7578,-0.34
80950,546.8750,-0.39
80972,541.9922,-0.44
80996,537.1094,-0.49
81018,537.1094,-0.49
81040,541.9922,-0.44
81061,541.9922,-0.44
81083,541.9922,-0.44
81105,541.9922,-0.44
81129,541.9922,-0.44
81152,541.9922,-0.44
81173,532.2266,-0.54
81195,541.9922,-0.44
81216,541.9922,-0.44
81239,537.1094,-0.49
81261,541.9922,-0.44
81285,537.1094,-0.49
81307,546.8750,-0.39
81329,551.7578,-0.34
81350,576.1719,-0.10
81373,605.4688,0.19
81395,644.5313,0.59
81417,712.8906,1.27
81438,825.1953,2.39
81461,1010.7422,4.25
81483,1328.1250,7.42
81506,1806.6406,12.21
81530,2509.7656,19.24
81554,3295.8984,27.10
81579,3925.7812,33.40
81602,4062.5000,34.77
81626,3647.4609,30.61
81650,2885.7421,23.00
81674,2124.0234,15.38
81697,1538.0859,9.52
81721,1157.2265,5.71
81743,913.0859,3.27
81765,766.6016,1.81
81787,668.9453,0.83
81809,615.2344,0.29
81830,581.0547,-0.05
81854,556.6406,-0.29
81876,546.8750,-0.39
81898,537.1094,-0.49
81920,532.2266,-0.54
81942,532.2266,-0.54
81965,537.1094,-0.49
81988,532.2266,-0.54
82011,537.1094,-0.49
82032,541.9922,-0.44
82054,532.2266,-0.54
82075,532.2266,-0.54
82098,532.2266,-0.54
82121,537.1094,-0.49
82144,537.1094,-0.49
82165,532.2266,-0.54
82187,532.2266,-0.54
82208,537.1094,-0.49
82231,537.1094,-0.49
82254,537.1094,-0.49
82277,551.7578,-0.34
82298,595.7031,0.10
82320,629.8828,0.44
82342,698.2422,1.12
82364,805.6641,2.20
82385,971.6797,3.86
82408,1240.2343,6.54
82430,1655.2734,10.69
82454,2285.1562,16.99
82479,3056.6406,24.71
82502,3764.6484,31.79
82526,4086.9140,35.01
82550,3808.5937,32.23
82574,3090.8203,25.05
82597,2299.8046,17.14
82622,1655.2734,10.69
82646,1210.9375,6.25
82668,947.2656,3.61
82691,786.1328,2.00
82712,693.3594,1.07
82734,629.8828,0.44
82756,590.8203,0.05
82778,571.2891,-0.15
82799,551.7578,-0.34
82822,551.7578,-0.34
82845,541.9922,-0.44
82868,541.9922,-0.44
82889,541.9922,-0.44
82911,541.9922,-0.44
82932,537.1094,-0.49
82955,546.8750,-0.39
82978,541.9922,-0.44
83001,541.9922,-0.44
83022,541.9922,-0.44
83044,541.9922,-0.44
83065,541.9922,-0.44
83088,541.9922,-0.44
83111,541.9922,-0.44
83134,541.9922,-0.44
83155,537.1094,-0.49
83177,551.7578,-0.34
83198,556.6406,-0.29
83221,581.0547,-0.05
83245,605.4688,0.19
83266,654.2969,0.68
83288,732.4219,1.46
83310,849.6094,2.64
83332,1049.8046,4.64
83354,1376.9531,7.91
83378,1875.0000,12.89
83401,2592.7734,20.07
83425,3393.5546,28.08
83449,3964.8437,33.79
83473,4042.9687,34.57
83496,3554.6875,29.69
83521,2802.7343,22.17
83545,2050.7812,14.65
83569,1489.2578,9.03
83592,1127.9296,5.42
83614,883.7891,2.98
83637,747.0703,1.61
83658,659.1797,0.73
83680,605.4688,0.19
83702,576.1719,-0.10
83725,556.6406,-0.29
83746,546.8750,-0.39
83768,541.9922,-0.44
83790,532.2266,-0.54
83814,532.2266,-0.54
83836,532.2266,-0.54
83858,537.1094,-0.49
83879,527.3438,-0.59
83901,537.1094,-0.49
83923,537.1094,-0.49
83947,541.9922,-0.44
83970,537.1094,-0.49
83991,537.1094,-0.49
84013,532.2266,-0.54
84034,532.2266,-0.54
84057,537.1094,-0.49
84079,537.1094,-0.49
84103,537.1094,-0.49
84125,541.9922,-0.44
84147,566.4063,-0.20
84168,595.7031,0.10
84190,639.6484,0.54
84212,708.0078,1.22
84234,825.1953,2.39
84255,1005.8594,4.20
84279,1298.8281,7.13
84301,1752.9296,11.67
84325,2416.9921,18.31
84349,3198.2421,26.12
84373,3862.3046,32.76
84398,4082.0312,34.96
84421,3706.0546,31.20
84445,2968.7500,23.83
84469,2187.5000,16.01
84493,1572.2656,9.86
84515,1171.8750,5.86
84539,932.6172,3.47
84560,771.4844,1.85
84582,688.4766,1.02
84604,625.0000,0.39
84626,585.9375,-0.00
84648,571.2891,-0.15
84671,551.7578,-0.34
84695,541.9922,-0.44
84717,537.1094,-0.49
84739,546.8750,-0.39
84760,541.9922,-0.44
84783,537.1094,-0.49
84805,537.1094,-0.49
84829,541.9922,-0.44
84851,541.9922,-0.44
84873,541.9922,-0.44
84894,546.8750,-0.39
84916,541.9922,-0.44
84938,541.9922,-0.44
84962,541.9922,-0.44
84984,541.9922,-0.44
85006,541.9922,-0.44
85027,546.8750,-0.39
85049,546.8750,-0.39
85071,556.6406,-0.29
85094,585.9375,-0.00
85117,620.1172,0.34
85139,664.0625,0.78
85160,751.9531,1.66
85183,878.9063,2.93
85204,1093.7500,5.08
85227,1445.3125,8.59
85251,1982.4218,13.96
85274,2724.6093,21.39
85299,3505.8593,29.20
85322,4018.5546,34.33
85346,3994.1406,34.08
85370,3447.2656,28.61
85394,2666.0156,20.80
85417,1953.1250,13.67
85442,1420.8984,8.35
85465,1079.1015,4.93
85487,864.2578,2.78
85510,732.4219,1.46
85531,654.2969,0.68
85553,605.4688,0.19
85575,576.1719,-0.10
85598,556.6406,-0.29
85619,541.9922,-0.44
85642,537.1094,-0.49
85665,532.2266,-0.54
85688,537.1094,-0.49
85709,532.2266,-0.54
85731,532.2266,-0.54
85752,537.1094,-0.49
85775,532.2266,-0.54
85798,532.2266,-0.54
85821,537.1094,-0.49
85843,532.2266,-0.54
85865,532.2266,-0.54
85886,537.1094,-0.49
85909,537.1094,-0.49
85932,532.2266,-0.54
85955,532.2266,-0.54
85978,537.1094,-0.49
85999,546.8750,-0.39
86021,561.5234,-0.24
86042,600.5859,0.15
86065,654.2969,0.68
86086,727.5391,1.42
86108,859.3750,2.73
86130,1059.5703,4.74
86153,1376.9531,7.91
86175,1850.5859,12.65
86200,2543.9453,19.58
86223,3325.1953,27.39
86247,3950.1953,33.64
86272,4067.3828,34.81
86295,3603.5156,30.18
86319,2841.7968,22.56
86343,2075.1953,14.89
86367,1494.1406,9.08
86390,1123.0468,5.37
86413,893.5547,3.08
86434,756.8359,1.71
86457,678.7109,0.93
86478,620.1172,0.34
86500,595.7031,0.10
86521,571.2891,-0.15
86545,551.7578,-0.34
86567,541.9922,-0.44
86589,541.9922,-0.44
86610,541.9922,-0.44
86633,541.9922,-0.44
86656,541.9922,-0.44
86679,541.9922,-0.44
86702,541.9922,-0.44
86723,541.9922,-0.44
86745,537.1094,-0.49
86766,537.1094,-0.49
86789,541.9922,-0.44
86812,541.9922,-0.44
86835,541.9922,-0.44
86856,546.8750,-0.39
86878,546.8750,-0.39
86899,541.9922,-0.44
86922,551.7578,-0.34
86945,561.5234,-0.24
86968,581.0547,-0.05
86990,625.0000,0.39
87012,673.8281,0.88
87034,761.7188,1.76
87056,908.2031,3.22
87077,1137.6953,5.52
87101,1513.6718,9.28
87123,2075.1953,14.89
87147,2822.2656,22.36
87172,3593.7500,30.08
87195,4047.8515,34.62
87219,3945.3125,33.59
87243,3369.1406,27.83
87267,2583.0078,19.97
87291,1879.8828,12.94
87315,1372.0703,7.86
87337,1049.8046,4.64
87361,844.7266,2.59
87383,717.7734,1.32
87404,644.5313,0.59
87427,595.7031,0.10
87448,571.2891,-0.15
87470,551.7578,-0.34
87491,532.2266,-0.54
87514,537.1094,-0.49
87537,537.1094,-0.49
87560,532.2266,-0.54
87581,537.1094,-0.49
87603,541.9922,-0.44
87624,537.1094,-0.49
87647,537.1094,-0.49
87670,537.1094,-0.49
87693,537.1094,-0.49
87714,532.2266,-0.54
87736,537.1094,-0.49
87757,532.2266,-0.54
87780,532.2266,-0.54
87803,532.2266,-0.54
87826,532.2266,-0.54
87847,541.9922,-0.44
87869,551.7578,-0.34
87890,576.1719,-0.10
87914,610.3516,0.24
87936,659.1797,0.73
87957,747.0703,1.61
87980,874.0234,2.88
88001,1083.9843,4.98
88024,1425.7812,8.40
88047,1923.8281,13.38
88071,2641.6015,20.56
88094,3417.9687,28.32
88119,3989.2578,34.03
88142,4033.2031,34.47
88166,3525.3906,29.39
88190,2744.1406,21.58
88214,1997.0703,14.11
88238,1450.1953,8.64
88261,1098.6328,5.13
88284,874.0234,2.88
88305,747.0703,1.61
88328,664.0625,0.78
88349,615.2344,0.29
88371,590.8203,0.05
88393,566.4063,-0.20
88415,551.7578,-0.34
88436,546.8750,-0.39
88458,541.9922,-0.44
88480,541.9922,-0.44
88504,541.9922,-0.44
88526,532.2266,-0.54
88548,541.9922,-0.44
88569,541.9922,-0.44
88591,546.8750,-0.39
88613,541.9922,-0.44
88637,541.9922,-0.44
88659,537.1094,-0.49
88682,537.1094,-0.49
88704,541.9922,-0.44
88725,537.1094,-0.49
88748,541.9922,-0.44
88770,537.1094,-0.49
88794,546.8750,-0.39
88816,566.4063,-0.20
88838,595.7031,0.10
88859,625.0000,0.39
88882,688.4766,1.02
88903,771.4844,1.85
88925,922.8516,3.37
88947,1162.1093,5.76
88970,1557.6171,9.72
88992,2128.9062,15.43
89017,2890.6250,23.05
89040,3642.5781,30.57
89064,4072.2656,34.86
89089,3920.8984,33.35
89112,3300.7812,27.15
89136,2524.4140,19.38
89160,1840.8203,12.55
89184,1347.6562,7.62
89206,1035.1562,4.49
89230,830.0781,2.44
89251,717.7734,1.32
89273,639.6484,0.54
89295,600.5859,0.15
89317,571.2891,-0.15
89339,546.8750,-0.39
89362,541.9922,-0.44
89385,537.1094,-0.49
89408,537.1094,-0.49
89430,532.2266,-0.54
89451,532.2266,-0.54
89473,532.2266,-0.54
89495,532.2266,-0.54
89519,532.2266,-0.54
89541,537.1094,-0.49
89563,532.2266,-0.54
89584,532.2266,-0.54
89606,537.1094,-0.49
89628,532.2266,-0.54
89652,537.1094,-0.49
89674,532.2266,-0.54
89696,537.1094,-0.49
89717,537.1094,-0.49
89739,551.7578,-0.34
89761,576.1719,-0.10
89785,610.3516,0.24
89806,664.0625,0.78
89828,756.8359,1.71
89850,893.5547,3.08
89872,1108.3984,5.22
89894,1450.1953,8.64
89918,1972.6562,13.87
89942,2685.5468,21.00
89965,3476.5625,28.91
89990,3999.0234,34.13
90013,4013.6718,34.28
90037,3481.4453,28.95
90061,2685.5468,21.00
90085,1962.8906,13.77
90109,1420.8984,8.35
90132,1079.1015,4.93
90155,864.2578,2.78
90177,742.1875,1.56
90199,659.1797,0.73
90220,620.1172,0.34
90243,581.0547,-0.05
90265,566.4063,-0.20
90287,546.8750,-0.39
90308,546.8750,-0.39
90331,537.1094,-0.49
90354,541.9922,-0.44
90377,537.1094,-0.49
90398,541.9922,-0.44
90420,546.8750,-0.39
90441,537.1094,-0.49
90464,541.9922,-0.44
90487,541.9922,-0.44
90510,541.9922,-0.44
90531,541.9922,-0.44
90553,541.9922,-0.44
90574,537.1094,-0.49
90597,541.9922,-0.44
90620,546.8750,-0.39
90643,546.8750,-0.39
90665,551.7578,-0.34
90687,561.5234,-0.24
90708,595.7031,0.10
90730,629.8828,0.44
90753,698.2422,1.12
90774,795.8984,2.10
90796,957.0313,3.71
90818,1201.1718,6.15
90841,1616.2109,10.30
90865,2246.0937,16.60
90889,3012.6953,24.27
90912,3745.1171,31.59
90937,4096.6796,35.11
90960,3847.6562,32.62
90984,3188.4765,26.02
91009,2402.3437,18.16
91032,1752.9296,11.67
91056,1284.1796,6.98
91079,1000.9766,4.15
91102,805.6641,2.20
91123,698.2422,1.12
91146,634.7656,0.49
91167,590.8203,0.05
91189,561.5234,-0.24
91212,546.8750,-0.39
91235,541.9922,-0.44
91256,532.2266,-0.54
91278,532.2266,-0.54
91299,537.1094,-0.49
91322,532.2266,-0.54
91344,537.1094,-0.49
91368,532.2266,-0.54
91390,537.1094,-0.49
91412,537.1094,-0.49
91433,541.9922,-0.44
91455,537.1094,-0.49
91478,537.1094,-0.49
91501,532.2266,-0.54
91524,527.3438,-0.59
91545,527.3438,-0.59
91567,537.1094,-0.49
91588,541.9922,-0.44
91611,546.8750,-0.39
91634,581.0547,-0.05
91657,620.1172,0.34
91678,678.7109,0.93
91701,776.3672,1.90
91722,922.8516,3.37
91744,1162.1093,5.76
91767,1538.0859,9.52
91790,2084.9609,14.99
91813,2832.0312,22.46
91838,3583.9843,29.98
91862,4047.8515,34.62
91885,3964.8437,33.79
91910,3369.1406,27.83
91933,2573.2421,19.87
91957,1865.2343,12.79
91981,1357.4218,7.71
92004,1044.9218,4.59
92026,839.8438,2.54
92049,722.6563,1.37
92070,654.2969,0.68
92092,610.3516,0.24
92114,581.0547,-0.05
92137,561.5234,-0.24
92158,546.8750,-0.39
92181,541.9922,-0.44
92205,541.9922,-0.44
92227,537.1094,-0.49
92249,537.1094,-0.49
92270,541.9922,-0.44
92292,541.9922,-0.44
92314,541.9922,-0.44
92338,541.9922,-0.44
92360,541.9922,-0.44
92382,541.9922,-0.44
92403,546.8750,-0.39
92425,532.2266,-0.54
92447,537.1094,-0.49
92471,541.9922,-0.44
92493,541.9922,-0.44
92516,546.8750,-0.39
92537,551.7578,-0.34
92559,566.4063,-0.20
92581,595.7031,0.10
92604,639.6484,0.54
92625,712.8906,1.27
92647,820.3125,2.34
92669,996.0938,4.10
92691,1264.6484,6.79
92713,1704.1015,11.18
92738,2368.1640,17.82
92762,3154.2968,25.68
92785,3828.1250,32.42
92810,4082.0312,34.96
92833,3779.2968,31.93
92857,3066.4062,24.80
92881,2299.8046,17.14
92905,1674.8046,10.89
92930,1235.3515,6.49
92952,966.7969,3.81
92974,795.8984,2.10
92996,693.3594,1.07
93018,629.8828,0.44
93039,590.8203,0.05
93062,561.5234,-0.24
93084,541.9922,-0.44
93107,537.1094,-0.49
93128,537.1094,-0.49
93150,532.2266,-0.54
93172,537.1094,-0.49
93195,537.1094,-0.49
93218,537.1094,-0.49
93241,541.9922,-0.44
93262,537.1094,-0.49
93284,537.1094,-0.49
93305,541.9922,-0.44
93328,532.2266,-0.54
93351,527.3438,-0.59
93374,532.2266,-0.54
93395,532.2266,-0.54
93417,537.1094,-0.49
93438,537.1094,-0.49
93461,541.9922,-0.44
93485,556.6406,-0.29
93507,585.9375,-0.00
93530,629.8828,0.44
93551,693.3594,1.07
93574,791.0156,2.05
93595,952.1484,3.66
93617,1201.1718,6.15
93640,1601.5625,10.16
93664,2202.1484,16.16
93687,2954.1015,23.68
93712,3686.5234,31.01
93735,4072.2656,34.86
93760,3896.4843,33.10
93784,3247.0703,26.61
93807,2451.1718,18.65
93832,1772.4609,11.86
93855,1303.7109,7.18
93878,1000.9766,4.15
93901,820.3125,2.34
93923,708.0078,1.22
93944,649.4141,0.63
93967,605.4688,0.19
93988,581.0547,-0.05
94011,561.5234,-0.24
94033,546.8750,-0.39
94057,546.8750,-0.39
94080,537.1094,-0.49
94101,537.1094,-0.49
94123,537.1094,-0.49
94144,537.1094,-0.49
94167,541.9922,-0.44
94190,537.1094,-0.49
94213,541.9922,-0.44
94234,541.9922,-0.44
94256,537.1094,-0.49
94277,541.9922,-0.44
94300,541.9922,-0.44
94323,537.1094,-0.49
94346,546.8750,-0.39
94367,537.1094,-0.49
94389,541.9922,-0.44
94410,556.6406,-0.29
94433,571.2891,-0.15
94456,610.3516,0.24
94478,654.2969,0.68
94499,727.5391,1.42
94522,844.7266,2.59
94543,1035.1562,4.49
94566,1347.6562,7.62
94589,1826.1718,12.40
94613,2529.2968,19.43
94637,3310.5468,27.25
94661,3935.5468,33.50
94685,4067.3828,34.81
94708,3652.3437,30.66
94733,2910.1562,23.24
94756,2167.9687,15.82
94780,1572.2656,9.86
94803,1191.4062,6.05
94826,932.6172,3.47
94848,776.3672,1.90
94870,688.4766,1.02
94892,620.1172,0.34
94913,581.0547,-0.05
94937,561.5234,-0.24
94958,546.8750,-0.39
94980,541.9922,-0.44
95001,537.1094,-0.49
95024,527.3438,-0.59
95047,532.2266,-0.54
95070,532.2266,-0.54
95091,537.1094,-0.49
95113,532.2266,-0.54
95134,541.9922,-0.44
95157,537.1094,-0.49
95180,537.1094,-0.49
95203,532.2266,-0.54
95224,537.1094,-0.49
95246,537.1094,-0.49
95267,537.1094,-0.49
95290,532.2266,-0.54
95312,537.1094,-0.49
95336,541.9922,-0.44
95358,561.5234,-0.24
95380,595.7031,0.10
95401,639.6484,0.54
95424,708.0078,1.22
95446,815.4297,2.29
95467,996.0938,4.10
95490,1259.7656,6.74
95512,1684.5703,10.99
95536,2314.4531,17.28
95560,3081.0546,24.95
95584,3784.1796,31.98
95607,4091.7968,35.06
95632,3823.2421,32.37
95655,3129.8828,25.44
95679,2348.6328,17.63
95704,1694.3359,11.08
95727,1250.0000,6.64
95751,971.6797,3.86
95772,800.7813,2.15
95794,708.0078,1.22
95815,634.7656,0.49
95838,595.7031,0.10
95859,576.1719,-0.10
95882,556.6406,-0.29
95905,541.9922,-0.44
95928,537.1094,-0.49
95949,546.8750,-0.39
95971,537.1094,-0.49
95993,546.8750,-0.39
96016,541.9922,-0.44
96039,541.9922,-0.44
96062,537.1094,-0.49
96083,541.9922,-0.44
96105,546.8750,-0.39
96126,541.9922,-0.44
96149,541.9922,-0.44
96173,537.1094,-0.49
96195,541.9922,-0.44
96217,546.8750,-0.39
96238,537.1094,-0.49
96260,546.8750,-0.39
96282,551.7578,-0.34
96306,571.2891,-0.15
96328,615.2344,0.29
96350,659.1797,0.73
96371,737.3047,1.51
96394,864.2578,2.78
96415,1064.4531,4.78
96438,1396.4843,8.10
96461,1899.4140,13.13
96485,2607.4218,20.21
96508,3393.5546,28.08
96533,3979.4921,33.93
96557,4047.8515,34.62
96581,3579.1015,29.93
96605,2822.2656,22.36
96628,2099.6093,15.14
96653,1523.4375,9.37
96675,1157.2265,5.71
96698,903.3203,3.17
96720,766.6016,1.81
96742,673.8281,0.88
96763,610.3516,0.24
96786,576.1719,-0.10
96808,561.5234,-0.24
96830,541.9922,-0.44
96852,537.1094,-0.49
96875,532.2266,-0.54
96899,532.2266,-0.54
96921,532.2266,-0.54
96943,532.2266,-0.54
96964,532.2266,-0.54
96986,532.2266,-0.54
97008,537.1094,-0.49
97032,537.1094,-0.49
97054,532.2266,-0.54
97076,537.1094,-0.49
97097,537.1094,-0.49
97119,532.2266,-0.54
97141,532.2266,-0.54
97165,537.1094,-0.49
97187,537.1094,-0.49
97210,537.1094,-0.49
97231,561.5234,-0.24
97253,605.4688,0.19
97274,649.4141,0.63
97297,722.6563,1.37
97318,839.8438,2.54
97340,1015.6250,4.30
97363,1323.2421,7.37
97386,1767.5781,11.82
97411,2436.5234,18.51
97434,3212.8906,26.27
97458,3881.8359,32.96
97482,4096.6796,35.11
97506,3735.3515,31.49
97529,3007.8125,24.22
97554,2241.2109,16.55
97577,1616.2109,10.30
97601,1196.2890,6.10
97625,942.3828,3.56
97646,781.2500,1.95
97668,688.4766,1.02
97690,629.8828,0.44
97712,595.7031,0.10
97733,566.4063,-0.20
97757,551.7578,-0.34
97779,546.8750,-0.39
97801,537.1094,-0.49
97822,537.1094,-0.49
97844,541.9922,-0.44
97866,537.1094,-0.49
97890,541.9922,-0.44
97912,541.9922,-0.44
97935,541.9922,-0.44
97956,541.9922,-0.44
97978,541.9922,-0.44
98000,541.9922,-0.44
98023,541.9922,-0.44
98046,541.9922,-0.44
98069,541.9922,-0.44
98091,541.9922,-0.44
98112,546.8750,-0.39
98134,546.8750,-0.39
98156,561.5234,-0.24
98180,590.8203,0.05
98201,620.1172,0.34
98223,668.9453,0.83
98245,756.8359,1.71
98267,883.7891,2.98
98288,1108.3984,5.22
98312,1459.9609,8.74
98334,1977.5390,13.92
98358,2709.9609,21.24
98382,3491.2109,29.05
98406,4018.5546,34.33
98429,4023.4375,34.37
98454,3500.9765,29.15
98478,2744.1406,21.58
98501,2026.3671,14.40
98526,1474.6093,8.89
98548,1118.1640,5.32
98571,888.6719,3.03
98593,751.9531,1.66
98615,668.9453,0.83
98636,610.3516,0.24
98659,576.1719,-0.10
98681,561.5234,-0.24
98704,546.8750,-0.39
98726,537.1094,-0.49
98750,532.2266,-0.54
98772,527.3438,-0.59
98794,537.1094,-0.49
98816,532.2266,-0.54
98837,532.2266,-0.54
98860,527.3438,-0.59
98883,537.1094,-0.49
98906,537.1094,-0.49
98927,537.1094,-0.49
